EBITDA,Free Cash Flow,Total Cash,Total Revenue,Revenue/sh,Enterprise Value,Enterprise To Revenue,Enterprise To EBITDA,Sharpe Ratio,Div Payout Ratio,Consecutive Yrs Div Increase,ROE,ROA,Beneish M,Altman Z,S&P 500 Member,Dow Jones Member,Industry,Sector,Company,Symbol,Risk Score,Risk Category
-22709072.0,1698562.5,82158480.0,12299852.0,0.12,445079680.0,36.186,-19.599,0.3457650839,0.3399999999999999,0,0.038,0.011,16.190599999999993,5.92,0,0,Software-Infrastructure,Technology,Arqit Quantum Inc.,ARQQ,1,Medium
50416476.0,1698562.5,128150676.0,481052000.0,9.07,595886208.0,2.402,5.7445,0.3457650839,0.3399999999999999,0,0.038,0.011,-3.0,5.98,0,0,Software-Infrastructure,Technology,Gorilla Technology Group Inc.,GRRR,-3,Low
-226660000.0,47586124.0,914788992.0,606334016.0,4.15,1935620992.0,3.192,-8.54,0.3457650839,0.3399999999999999,0,-0.107,-0.1009999999999999,-2.05,5.55,0,0,Software-Application,Technology,Lightspeed Commerce Inc. Subord,LSPD,-3,Low
-19734000.0,-6792000.0,47604000.0,220807008.0,3.03,230484992.0,1.044,-11.68,0.3457650839,0.3399999999999999,0,0.287,0.071,-2.86,1.45,0,0,Software-Application,Technology,"WM Technology, Inc.",MAPS,3,Medium
7687000.0,-7920625.0,11620000.0,215231008.0,3.4,111370808.0,0.517,14.488,0.3457650839,0.3399999999999999,0,-0.212,-0.05,-3.04,1.05,0,0,Communication Equipment,Technology,Boxlight Corporation,BOXL,3,Medium
-36743000.0,50352248.0,173755008.0,221216992.0,4.08,2931419904.0,13.251,-79.782,0.0958446234,0.3399999999999999,0,-0.3389999999999999,-0.177,-2.77,11.93,0,0,Software-Application,Technology,"Sprout Social, Inc",SPT,-3,Low
30510000.0,-27336376.0,35851000.0,1566342016.0,16.53,1572249216.0,1.004,51.532,-0.62513395,0.3399999999999999,0,-0.089,-0.038,-2.95,2.61,0,0,Computer Hardware,Technology,"Corsair Gaming, Inc.",CRSR,-3,Low
50416476.0,1698562.5,128150676.0,481052000.0,9.07,18281699328.0,2.402,5.7445,0.3457650839,1.786369999999993,0,0.186,0.069,-2.3,1.62,0,0,Communication Equipment,Technology,Ericsson,ERIC,3,Medium
3236657.0,-5539378.0,14388878.0,69117360.0,3.63,57344876.0,0.83,17.717,0.3457650839,0.3399999999999999,0,0.0139999999999999,0.011,-1.08,4.61,0,0,Computer Hardware,Technology,"One Stop Systems, Inc.",OSS,1,Medium
-1647000.0,-3852250.0,6703000.0,18351000.0,1.74,6118325.0,0.333,-3.715,0.3457650839,0.3399999999999999,0,-0.09,-0.0559999999999999,-0.34,2.51,0,0,Communication Equipment,Technology,"Moving iMage Technologies, Inc.",MITQ,4,High
-34117000.0,-7833375.0,247346000.0,306008000.0,41.82,-214074528.0,-0.7,6.275,0.3457650839,0.3399999999999999,0,-0.091,-0.085,4.63,1.4,0,0,Software-Infrastructure,Technology,SOS Limited,SOS,3,Medium
4389124.0,-15021019.0,3532137.0,140468048.0,13.87,40887460.0,0.291,9.316,0.3457650839,0.3399999999999999,0,0.2028,0.0210999999999999,-2.43,2.03,0,0,Electronic Components,Technology,"Ostin Technology Group Co., Ltd",OST,0,Medium
-11740000.0,1698562.5,14268000.0,25959000.0,0.96,26682032.0,1.028,-2.273,0.3457650839,0.3399999999999999,0,-0.104,-0.089,-0.48,1.57,0,0,Software-Application,Technology,"SpringBig Holdings, Inc.",SBIG,7,High
6113999872.0,3222749952.0,9569000448.0,60532998144.0,67.2,166000000000.0,2.749,27.215,0.1986405598,1.786369999999993,26,0.065,0.01,-2.39,2.89,1,0,Information Technology Services,Technology,International Business Machines,IBM,-12,Low
-90816000.0,-110237376.0,641163008.0,164988000.0,1.48,-304349056.0,-1.845,3.351,0.3457650839,0.3399999999999999,0,-0.13,-0.119,-2.24,4.06,0,0,Software-Application,Technology,"Agora, Inc.",API,-3,Low
1523494016.0,2260961536.0,5687605760.0,5777099776.0,26.78,14248187904.0,2.466,9.352,0.3423655003,0.3399999999999999,0,-0.184,-0.017,-3.14,0.13,0,0,Software-Application,Technology,"Coinbase Global, Inc.",COIN,0,Medium
28999000.0,6467625.0,49189000.0,444366016.0,34.93,171747824.0,0.387,5.923,0.3457650839,0.3399999999999999,0,0.1516,0.0696,16.190599999999993,6.23,0,0,Software-Infrastructure,Technology,GigaCloud Technology Inc,GCT,-3,Low
-50523000.0,-61275500.0,207423008.0,4025278976.0,423.0874999999991,-33256276.0,-0.008,0.658,0.3457650839,0.3399999999999999,0,-0.146,-0.062,-1.95,1.02,0,0,Software-Application,Technology,Quhuo Limited - American Deposi,QH,0,Medium
313088992.0,91667504.0,357494016.0,1849650944.0,14.43,1481222400.0,0.801,4.731,0.3457650839,0.3399999999999999,0,0.131,0.059,-1.55,3.74,0,0,Software-Infrastructure,Technology,CI&T Inc,CINT,-6,Low
85523256.0,21184548.0,48006980.0,358649312.0,2.72,297833312.0,0.83,3.482,0.3457650839,0.3399999999999999,0,0.111,0.1009999999999999,-2.43,7.98,0,0,Electronic Components,Technology,MicroCloud Hologram Inc.,HOLO,-3,Low
3067000.0,1698562.5,1103000.0,28788000.0,9.07,595886208.0,2.402,5.7445,0.3457650839,0.3399999999999999,0,0.091,0.076,-2.43,5.09,0,0,Electronic Components,Technology,"M-tron Industries, Inc.",MPTI,1,Medium
-3927000.0,-1028625.0,320000.0,188429.0,0.01,12855882.0,133.02822999999944,-3.274,0.3457650839,0.3399999999999999,0,-3.37453,-1.31077,-2.43,-5.14,0,0,Consumer Electronics,Technology,Wearable Devices Ltd.,WLDS,7,High
-115463000.0,-52832500.0,1237886976.0,30402000.0,0.13,-573493184.0,-4.44914,4.967,0.3457650839,0.3399999999999999,0,-0.231,-0.222,2.87,8.14,0,0,Computer Hardware,Technology,Nano Dimension Ltd.,NNDM,1,Medium
34321000.0,4193250.0,43747000.0,199868000.0,38.13,879667712.0,4.401,25.631,0.4274067882,0.3399999999999999,0,-0.01,-0.006,-1.81,2.49,0,0,Scientific & Technical Instruments,Technology,"Mesa Laboratories, Inc.",MLAB,0,Medium
-101161000.0,13057125.0,310024000.0,206092000.0,2.24,1510787200.0,7.331,-14.934,0.3457650839,0.3399999999999999,0,-0.303,-0.2189999999999999,-2.35,5.27,0,0,Software-Application,Technology,"Amplitude, Inc.",AMPL,-3,Low
-509702419.52,-137697744.0,1555560960.0,1349292032.0,4.79,8548959744.0,6.336,-11.946,0.3457650839,0.3399999999999999,0,-0.255,-0.093,-2.65,0.87,0,0,Software-Infrastructure,Technology,"Affirm Holdings, Inc.",AFRM,0,Medium
-41785000.0,1698562.5,10466000.0,6816000.0,2.04,715770816.0,105.013,-17.13,0.3457650839,0.3399999999999999,0,0.038,0.011,-2.43,-13.5942,0,0,Computer Hardware,Technology,D-Wave Quantum Inc.,QBTS,7,High
-8205000.0,1698562.5,9400000.0,36376000.0,5.83,134834128.0,3.707,-16.433,0.3457650839,0.3399999999999999,0,0.038,0.011,-2.43,-3.36,0,0,Software-Application,Technology,Wag! Group Co.,PET,7,High
-63624312.0,1698562.5,184020000.0,9279424.0,0.18,93720344.0,10.1,-1.473,0.3457650839,0.3399999999999999,0,0.038,0.011,-2.43,-0.26,0,0,Computer Hardware,Technology,"Rigetti Computing, Inc.",RGTI,7,High
-3518000.0,1698562.5,12357000.0,8921000.0,2.28,7002798.0,0.785,-1.991,0.3457650839,0.3399999999999999,0,0.038,0.011,-2.43,-2.51,0,0,Communication Equipment,Technology,"Actelis Networks, Inc.",ASNS,7,High
-39889000.0,1698562.5,27163000.0,99481000.0,6.51,932909440.0,9.378,-23.388,0.3457650839,0.3399999999999999,0,0.038,0.011,-2.43,-0.67,0,0,Information Technology Services,Technology,"FiscalNote Holdings, Inc.",NOTE,7,High
-11360180.0,1698562.5,1540159.0,77054800.0,7.35,31156136.0,0.404,-2.743,0.3457650839,0.3399999999999999,0,0.038,0.011,-2.43,15.81,0,0,Software-Application,Technology,Treasure Global Inc.,TGL,1,Medium
-29125000.0,-18682624.0,3017000.0,30351000.0,5.7,206512736.0,6.804,-7.091,0.3457650839,0.3399999999999999,0,0.038,-0.3837,-2.43,-0.66,0,0,Software-Application,Technology,"Presto Automation, Inc.",PRST,7,High
-247000000.0,1698562.5,446000000.0,1320000000.0,23.18,2358156032.0,1.786,-9.547,0.3457650839,0.3399999999999999,0,-0.023,-0.012,-1.54,0.24,0,0,Software-Application,Technology,"Global Business Travel Group, I",GBTG,0,Medium
-107000.0,-48502124.0,243783008.0,142220000.0,1.32,1690118272.0,11.884,-83.93912,0.3457650839,0.3399999999999999,0,-0.027,-0.023,-1.67,16.48,0,0,Communication Equipment,Technology,Credo Technology Group Holding,CRDO,-3,Low
-105518000.0,28225750.0,120159000.0,755457024.0,18.22,147266832.0,0.195,-1.396,0.3457650839,0.3399999999999999,0,-0.033,-0.021,-2.52,0.35,0,0,Software-Infrastructure,Technology,Zenvia Inc.,ZENV,3,Medium
-23105568.0,-5324054.0,9978252.0,2228926.0,0.1,31756474.0,14.247,-1.374,0.3457650839,0.3399999999999999,0,-2.9530000000000003,-1.31077,-6.6006,-13.5942,0,0,Software-Infrastructure,Technology,authID Inc.,AUID,7,High
-7936000.0,22339876.0,492001984.0,547017984.0,1.58,2160808192.0,3.95,-83.93912,0.3457650839,0.3399999999999999,0,-0.04,-0.004,-2.68,0.39,0,0,Software-Infrastructure,Technology,Payoneer Global Inc.,PAYO,3,Medium
-34456000.0,4592250.0,460204992.0,165706000.0,1.06,951328320.0,5.741,-27.61,0.3457650839,0.3399999999999999,0,-0.0559999999999999,-0.051,12.81,8.44,0,0,Software-Application,Technology,Olo Inc.,OLO,-3,Low
832899968.0,293724992.0,1067000000.0,3012600064.0,54.23,4463919616.0,1.482,5.359,0.4057956276,0.114,0,0.13,0.068,-1.89,1.38,0,0,Scientific & Technical Instruments,Technology,"MKS Instruments, Inc.",MKSI,0,Medium
-509702419.52,1115361408.0,5352032256.0,9153871872.0,38.21,-1847048204.8,-0.214,1.688,0.3457650839,0.3399999999999999,0,-0.263,-0.134,-3.39,-0.09,0,0,Software-Application,Technology,Kingsoft Cloud Holdings Limited,KC,0,Medium
-29926368.0,-13646784.0,28014076.0,1868992.0,0.05,147301200.0,78.813,-4.922,0.3457650839,0.3399999999999999,0,-0.377,-0.351,-3.86,1.62,0,0,Communication Equipment,Technology,Ondas Holdings Inc.,ONDS,7,High
-5364000.0,26247000.0,248916992.0,222736000.0,1.6,1410857984.0,6.334,-83.93912,0.3457650839,0.3399999999999999,0,-0.108,-0.079,-2.02,8.51,0,0,Software-Application,Technology,"SEMrush Holdings, Inc.",SEMR,-3,Low
566105984.0,365875360.0,951560000.0,2922073088.0,7.86,8856628224.0,3.031,15.645,0.3457650839,0.3399999999999999,0,-0.115,-0.038,-2.33,1.06,0,0,Software-Application,Technology,Applovin Corporation,APP,0,Medium
-3465742.0,-1510930.0,2252469.0,2781171.0,2.48,34309.0,0.012,-0.01,0.3457650839,0.3399999999999999,0,-1.221,-0.3679,-3.65,-5.28,0,0,Communication Equipment,Technology,Mobilicom Limited,MOB,7,High
-21501000.0,-22140250.0,2705000.0,19824000.0,0.22,112372464.0,5.669,-5.226,0.3457650839,0.3399999999999999,0,-1.547,-0.925,-0.57,-6.69,0,0,Software-Application,Technology,"Phunware, Inc.",PHUN,7,High
-6659432.0,-4119175.0,164217.0,17080912.0,0.71,34389104.0,2.013,-5.164,0.3457650839,0.3399999999999999,0,-1.86,-0.8809999999999999,13.47,-3.9,0,0,Software-Infrastructure,Technology,Datasea Inc.,DTSS,7,High
-33165000.0,293896256.0,227640000.0,743318976.0,1.25,6155783680.0,8.281,-83.93912,0.3457650839,0.3399999999999999,0,-0.122,-0.071,-2.63,2.58,0,0,Software-Infrastructure,Technology,CCC Intelligent Solutions Holdi,CCCS,0,Medium
-175704000.0,87139872.0,1665145984.0,639705984.0,1.18,2553165568.0,3.991,-14.531,0.3457650839,0.3399999999999999,0,-0.127,-0.109,0.29,7.7,0,0,Software-Infrastructure,Technology,"Marqeta, Inc.",MQ,-3,Low
-146134000.0,291007488.0,6954790912.0,5002449920.0,3.98,31096682496.0,6.216,-83.93912,0.3457650839,0.3399999999999999,0,-0.335,-0.272,-2.4,9.92,0,0,Software-Application,Technology,Shopify Inc.,SHOP,-6,Low
-59895000.0,22337000.0,246607008.0,213756992.0,1.17,548058176.0,2.564,-9.15,0.3457650839,0.3399999999999999,0,-0.153,-0.095,-2.62,2.41,0,0,Software-Infrastructure,Technology,"AvePoint, Inc.",AVPT,0,Medium
-353000000.0,48945000.0,1179000064.0,2208000000.0,5.02,10257184768.0,4.645,-29.057,0.3457650839,0.3399999999999999,0,-0.155,-0.1,-2.39,9.12,0,0,Software-Infrastructure,Technology,"Toast, Inc.",TOST,-6,Low
63108000.0,33486876.0,86618000.0,360412992.0,2.02,2228770048.0,6.184,35.317,-0.177075179,0.3399999999999999,0,0.019,0.011,-2.67,3.04,0,0,Information Technology Services,Technology,"N-able, Inc.",NABL,-3,Low
995235008.0,936961984.0,1700040960.0,3493843968.0,12.88,10487705600.0,3.002,10.538,0.3457650839,1.661,2,0.037,0.015,-2.69,1.59,0,0,Software-Application,Technology,Open Text Corporation,OTEX,0,Medium
-20834000.0,-8205625.0,28505000.0,7017000.0,0.17,21964710.0,3.13,-1.054,0.3457650839,0.3399999999999999,0,-0.5479999999999999,-0.506,-3.3,12.4,0,0,Scientific & Technical Instruments,Technology,"Wrap Technologies, Inc.",WRAP,1,Medium
-87392000.0,35251376.0,540854016.0,558329984.0,2.17,1893440896.0,3.391,-21.666,0.3457650839,0.3399999999999999,0,-0.175,-0.099,-2.57,3.22,0,0,Software-Application,Technology,"Sprinklr, Inc.",CXM,-3,Low
-95402000.0,-33815124.0,163748992.0,78872000.0,0.74,752015488.0,9.535,-7.883,0.3457650839,0.3399999999999999,0,-0.178,-0.123,2.76,2.3,0,0,Semiconductor Equipment & Materials,Technology,"indie Semiconductor, Inc.",INDI,4,High
-122441000.0,63375.0,120976000.0,162424000.0,2.08,143530368.0,0.884,-1.172,0.3457650839,0.3399999999999999,0,-0.185,-0.057,-2.85,-1.1,0,0,Software-Application,Technology,Nerdy Inc.,NRDY,3,Medium
-116629000.0,89077000.0,1641848064.0,812627008.0,2.53,18771011584.0,23.099,-83.93912,-0.215247186,0.3399999999999999,0,-0.359,-0.093,-2.11,4.77,0,0,Software-Infrastructure,Technology,"Cloudflare, Inc.",NET,-3,Low
-58237000.0,-56882376.0,246740992.0,24164000.0,0.17,453833664.0,18.781,-7.793,0.3457650839,0.3399999999999999,0,-0.1939999999999999,-0.13,5.13,0.04,0,0,Solar,Technology,Spruce Power Holding Corporatio,SPRU,7,High
-15220000.0,-234556368.0,51046000.0,1134077056.0,8.04,3663204864.0,3.23,-83.93912,0.709983038,0.3399999999999999,0,-1.3630000000000002,-0.036,-1.09,2.16,0,0,Solar,Technology,"Array Technologies, Inc.",ARRY,-3,Low
-70290000.0,-33573000.0,254780000.0,142360992.0,0.74,473008960.0,3.323,-6.729,0.3457650839,0.3399999999999999,0,-0.207,-0.162,-2.43,5.71,0,0,Software-Application,Technology,VTEX,VTEX,-3,Low
-99564000.0,160078000.0,111844000.0,353190016.0,2.98,26726130.0,0.076,-0.268,0.3457650839,0.3399999999999999,0,-0.591,-0.207,-3.66,-1.52,0,0,Software-Infrastructure,Technology,Aurora Mobile Limited,JG,3,Medium
-10563906.0,-6032245.0,13385354.0,9641080.0,2.06,-2791073.0,-0.289,0.264,0.3457650839,0.3399999999999999,0,-1.11,-0.619,-1.86,-0.95,0,0,Software-Application,Technology,"Infobird Co., Ltd",IFBD,7,High
-19555690.0,-3984765.0,6011368.0,271008.0,0.01,7341778.0,27.091,-0.375,0.3457650839,0.3399999999999999,0,-3.37453,-1.31077,-6.6006,-13.5942,0,0,Software-Application,Technology,Advanced Health Intelligence Lt,AHI,7,High
-16347358.0,-8537239.0,12991732.0,2154764.0,0.02,199424544.0,92.551,-12.199,0.3457650839,0.3399999999999999,0,-1.5419999999999998,-0.946,-2.59,0.35,0,0,Electronic Components,Technology,"KULR Technology Group, Inc.",KULR,7,High
57236000.0,207007872.0,29029000.0,1001160000.0,20.29,3687221760.0,3.683,64.421,0.0456288598,0.3399999999999999,0,-0.043,-0.011,-3.2,1.33,0,0,Software-Application,Technology,"Blackbaud, Inc.",BLKB,0,Medium
-47783000.0,-20473876.0,92890000.0,1939000.0,0.01,526880928.0,133.02822999999944,-11.027,-0.990124979,0.3399999999999999,0,-0.528,-0.45,-3.61,-0.09,0,0,Scientific & Technical Instruments,Technology,"Microvision, Inc.",MVIS,7,High
50416476.0,1698562.5,128150676.0,481052000.0,60.23,10799674368.0,2.402,5.7445,0.1329583331,0.3399999999999999,0,0.076,0.035,-2.52,2.03,1,0,Computer Hardware,Technology,Western Digital Corporation,WDC,-4,Low
-38431000.0,-11718125.0,50270000.0,410864000.0,6.11,183284656.0,0.446,-4.769,0.3457650839,0.3399999999999999,0,-0.2357999999999999,-0.061,-3.23,0.51,0,0,Software-Infrastructure,Technology,Cognyte Software Ltd.,CGNT,3,Medium
-112780000.0,-7408500.0,483488992.0,241143008.0,1.59,298049088.0,1.236,-2.643,0.3457650839,0.3399999999999999,0,-0.236,-0.1989999999999999,-2.77,4.3,0,0,Software-Application,Technology,Riskified Ltd.,RSKD,-3,Low
-88745000.0,-32920250.0,429708992.0,549768000.0,4.17,1442830464.0,2.624,-16.258,0.3457650839,0.3399999999999999,0,-0.236,-0.166,-2.18,4.99,0,0,Software-Infrastructure,Technology,"Remitly Global, Inc.",RELY,-3,Low
-105512000.0,-63362624.0,255008000.0,149568000.0,0.9,288770336.0,1.931,-2.737,0.3457650839,0.3399999999999999,0,-0.242,-0.175,2.04,1.25,0,0,Software-Application,Technology,"SmartRent, Inc.",SMRT,3,Medium
-86123000.0,157628368.0,673668992.0,341479008.0,3.93,1821757568.0,5.335,-21.153,0.3457650839,0.3399999999999999,0,-0.251,-0.083,-2.53,4.13,0,0,Software-Application,Technology,"Clear Secure, Inc.",YOU,-3,Low
-170288992.0,48229876.0,834620032.0,410777984.0,9.15,3980272640.0,9.69,-23.374,0.3457650839,0.3399999999999999,0,-0.253,-0.174,-2.37,8.34,0,0,Software-Application,Technology,monday.com Ltd.,MNDY,-3,Low
-2786714.0,-2253620.0,11387228.0,1714155.0,0.32,-201745.0,-0.118,0.072,0.3457650839,0.3399999999999999,0,-0.6476999999999999,-0.2189999999999999,-0.19,-2.52,0,0,Electronic Components,Technology,Maris-Tech Ltd.,MTEK,7,High
-146336000.0,117481376.0,419140992.0,643403008.0,23.48,742501056.0,1.154,-5.074,0.3457650839,0.3399999999999999,0,-0.2805,-0.1234,-2.43,2.03,0,0,Software-Infrastructure,Technology,Pagaya Technologies Ltd.,PGY,0,Medium
-191999008.0,-91832872.0,951513024.0,278416000.0,0.5,-479727904.0,-1.723,2.499,0.3457650839,0.3399999999999999,0,-0.1669999999999999,-0.15,-1.44,6.37,0,0,Software-Infrastructure,Technology,Tuya Inc.,TUYA,-3,Low
605600000.0,457787488.0,283600000.0,3087500032.0,14.69,4755151872.0,1.54,7.852,-1.010669242,0.3399999999999999,0,-0.563,-0.11,-2.69,-0.06,0,0,Software-Infrastructure,Technology,"Rackspace Technology, Inc.",RXT,0,Medium
-4484776.0,-13809513.0,274767.0,193113.0,0.02,18006202.0,93.242,-4.015,0.3457650839,0.3399999999999999,0,-1.45,-0.34,16.190599999999993,-2.13,0,0,Electronic Components,Technology,Integrated Media Technology Lim,IMTE,7,High
-165664992.0,-121112872.0,138347008.0,903128000.0,22.25,935944448.0,1.036,-5.65,0.3457650839,0.3399999999999999,0,-1.196,-0.236,-3.61,0.26,0,0,Solar,Technology,"Maxeon Solar Technologies, Ltd.",MAXN,3,Medium
-20663568.0,-36659140.0,6742793.0,188429.0,0.01,70582168.0,133.02822999999944,-3.416,0.3457650839,0.3399999999999999,0,-0.6970000000000001,-0.6509999999999999,-2.43,2.02,0,0,Computer Hardware,Technology,Quantum Computing Inc.,QUBT,4,High
-11434000.0,27300750.0,360584000.0,240272000.0,2.26,2044678400.0,8.51,-83.93912,-0.226987286,0.3399999999999999,0,-0.104,-0.079,-1.73,9.01,0,0,Information Technology Services,Technology,Flywire Corporation - Voting,FLYW,-3,Low
-24231000.0,-44176876.0,22818000.0,25296000.0,2.79,-495068.0,-0.02,0.02,0.3457650839,0.3399999999999999,0,-0.701,-0.1839,-1.84,-3.7,0,0,Semiconductors,Technology,WISeKey International Holding A,WKEY,7,High
-6514645.0,474006.0,16488980.0,7267613.0,0.62,50935940.0,7.009,-7.819,0.3457650839,0.3399999999999999,0,-0.335,-0.247,2.83,-0.22,0,0,Software-Infrastructure,Technology,"The Glimpse Group, Inc.",VRAR,7,High
370000000.0,1698562.5,311000000.0,1632999936.0,3.64,7278913024.0,4.457,19.673,0.3457650839,0.3399999999999999,0,0.018,0.0069999999999999,-2.53,0.77,0,0,Software-Application,Technology,"Alight, Inc.",ALIT,0,Medium
-7060707.0,-6178342.0,7023053.0,879388.0,0.31,-1791080.0,-2.037,0.254,0.3457650839,0.3399999999999999,0,-0.731,-0.6509999999999999,10.3,-0.92,0,0,Software-Application,Technology,"MMTec, Inc.",MTC,7,High
807011968.0,2446950912.0,359700000.0,2351593984.0,3.53,13518942208.0,5.749,16.752,-1.10518364212,0.3399999999999999,0,-0.508,-0.247,-2.4,-0.98,0,0,Information Technology Services,Technology,Clarivate Plc,CLVT,0,Medium
-11989000.0,-9941000.0,106680000.0,143796992.0,3.94,75365632.0,0.524,-6.286,0.3457650839,0.3399999999999999,0,-0.252,-0.132,-2.55,1.35,0,0,Software-Infrastructure,Technology,Allot Ltd.,ALLT,3,Medium
-58368000.0,58124876.0,430151008.0,244442000.0,2.51,2135341056.0,8.736,-36.584,-0.680336888,0.3399999999999999,0,-0.142,-0.105,-3.1,5.45,0,0,Software-Application,Technology,JFrog Ltd.,FROG,-3,Low
-27852068.0,1233417.0,8768520.0,30190460.0,0.24,471156768.0,15.606,-16.916,0.3457650839,0.3399999999999999,0,-0.542,-0.412,0.59,7.14,0,0,Software-Infrastructure,Technology,Cerberus Cyber Sentinel Corpora,CISO,1,Medium
-46100000.0,-513300000.0,1197200000.0,830899968.0,6.8,10911986688.0,13.133,-83.93912,0.2611859856,0.3399999999999999,0,-0.067,-0.043,-1.59,2.69,0,0,Semiconductors,Technology,"Wolfspeed, Inc.",WOLF,0,Medium
-43172000.0,-9783000.0,105537000.0,161343008.0,2.55,1031811200.0,6.395,-23.9,0.3457650839,0.3399999999999999,0,-0.456,-0.1969999999999999,-3.04,3.97,0,0,Software-Application,Technology,"Expensify, Inc.",EXFY,-3,Low
-411100992.0,1698562.5,826137984.0,535739008.0,1.31,5485308928.0,10.239,-13.343,0.3457650839,0.3399999999999999,0,-0.465,-0.289,-2.88,4.72,0,0,Software-Infrastructure,Technology,Samsara Inc.,IOT,-3,Low
-121764000.0,-56007376.0,159707008.0,38494000.0,0.23,95733632.0,2.487,-0.786,-1.10518364212,0.3399999999999999,0,-0.534,-0.434,16.190599999999993,-1.3,0,0,Electronic Components,Technology,"Ouster, Inc.",OUST,7,High
-7467594.0,-2583390.0,2341289.0,481052000.0,9.07,12050688.0,2.402,-1.614,0.3457650839,0.3399999999999999,0,-0.856,-0.821,-4.3,2.03,0,0,Software-Application,Technology,Auddia Inc.,AUUD,0,Medium
50416476.0,1698562.5,128150676.0,481052000.0,9.07,7216786.0,2.402,5.7445,0.3457650839,0.3399999999999999,0,-0.8603000000000001,-0.4382999999999999,6.12,-7.69,0,0,Scientific & Technical Instruments,Technology,SaverOne 2014 Ltd.,SVRE,3,Medium
50416476.0,1698562.5,23472000.0,222070000.0,16.29,531789440.0,2.395,5.7445,0.3457650839,0.3399999999999999,0,-2.462,0.0279999999999999,-2.45,1.94,0,0,Software-Application,Technology,OppFi Inc.,OPFI,0,Medium
-88370000.0,9567625.0,29829000.0,147700000.0,1.24,340205056.0,2.303,-3.85,0.3457650839,0.3399999999999999,0,-3.37453,-0.768,-4.37,-3.29,0,0,Information Technology Services,Technology,"BigBear.ai, Inc.",BBAI,3,Medium
